ID;year;constructorId;name;points;wins;target;avg_driver_points;avg_grid_position;avg_final_position;dnf_count;total_driver_points
297;1977;32;Team Lotus;62.0;5;0;1.9705882352941178;6.794117647058823;11.764705882352942;23;662.0
298;1977;34;Brabham;27.0;0;0;0.7714285714285715;7.171428571428572;13.17142857142857;25;199.0
299;1977;37;March;0.0;0;0;0.0;12.691176470588236;19.985294117647058;52;0.0
300;1977;56;Fittipaldi;11.0;0;0;0.6111111111111112;15.444444444444445;13.833333333333334;10;131.0
301;1977;57;Ensign;10.0;0;0;0.4;11.24;15.36;18;51.0
302;1977;58;Shadow;23.0;1;0;0.7058823529411765;14.558823529411764;13.147058823529411;26;119.0
303;1977;59;Wolf;55.0;3;0;3.235294117647059;6.588235294117647;9.117647058823529;8;551.0
304;1977;63;Surtees;6.0;0;0;0.16666666666666666;13.416666666666666;15.722222222222221;22;49.0
305;1977;64;Hesketh;0.0;0;0;0.0;12.392857142857142;20.071428571428573;23;0.0
306;1977;66;BRM;0.0;0;0;0.0;4.4;28.3;9;0.0
307;1977;67;Penske;1.0;0;0;0.058823529411764705;16.58823529411765;16.470588235294116;11;11.0
308;1977;68;LEC;0.0;0;0;0.0;12.0;21.8;3;0.0
309;1977;69;McGuire;0.0;0;0;0.0;0.0;35.0;1;0.0
310;1977;70;Boro;0.0;0;0;0.0;11.5;21.0;2;0.0
311;1977;71;Apollon;0.0;0;0;0.0;0.0;33.0;1;0.0
312;1977;72;Kojima;0.0;0;0;0.0;15.0;16.5;1;0.0
313;1978;1;McLaren;15.0;0;0;0.2909090909090909;12.127272727272727;14.981818181818182;45;147.0
314;1978;3;Williams;11.0;0;0;0.6875;10.125;12.5625;10;70.0
315;1978;4;Renault;3.0;0;0;0.21428571428571427;10.714285714285714;16.0;10;6.0
316;1978;6;Ferrari;58.0;5;0;2.03125;6.46875;9.5;15;459.0
317;1978;21;Arrows;11.0;0;0;0.39285714285714285;12.071428571428571;16.071428571428573;20;74.0
318;1978;25;Tyrrell;38.0;1;0;1.28125;14.3125;12.625;19;437.0
319;1978;27;Ligier;19.0;0;0;1.1875;10.125;8.1875;8;159.0
320;1978;32;Team Lotus;86.0;8;1;2.4166666666666665;5.979166666666667;12.708333333333334;27;1001.0
321;1978;34;Brabham;53.0;2;0;2.090909090909091;5.818181818181818;11.181818181818182;17;588.0
322;1978;54;ATS;0.0;0;0;0.0;12.0;19.1875;24;0.0
323;1978;55;Theodore;0.0;0;0;0.0;3.4285714285714284;26.142857142857142;7;0.0
324;1978;56;Fittipaldi;17.0;0;0;1.0625;12.625;11.5625;10;144.0
325;1978;57;Ensign;1.0;0;0;0.041666666666666664;13.75;19.625;21;1.0
326;1978;58;Shadow;6.0;0;0;0.17647058823529413;12.794117647058824;18.176470588235293;29;62.0
327;1978;59;Wolf;24.0;0;0;1.0909090909090908;10.772727272727273;12.681818181818182;12;136.0
328;1978;60;Merzario;0.0;0;0;0.0;10.941176470588236;23.41176470588235;16;0.0
329;1978;63;Surtees;1.0;0;0;0.03225806451612903;11.935483870967742;20.161290322580644;27;3.0
330;1978;64;Hesketh;0.0;0;0;0.0;4.166666666666667;27.0;6;0.0
331;1978;65;Martini;0.0;0;0;0.0;13.375;17.375;6;0.0
332;1979;1;McLaren;15.0;0;0;0.5;14.466666666666667;13.5;21;133.0
333;1979;3;Williams;75.0;5;0;2.5;8.466666666666667;9.5;13;403.0
334;1979;4;Renault;26.0;1;0;0.8666666666666667;7.433333333333334;15.5;25;157.0
335;1979;6;Ferrari;113.0;6;1;3.7666666666666666;5.6;5.2;13;787.0
336;1979;21;Arrows;5.0;0;0;0.16666666666666666;15.733333333333333;14.266666666666667;19;39.0
337;1979;25;Tyrrell;28.0;0;0;0.875;11.34375;10.25;22;208.0
338;1979;27;Ligier;61.0;3;0;2.033333333333333;7.633333333333334;11.466666666666667;20;488.0
339;1979;32;Team Lotus;39.0;0;0;0.9512195121951219;11.951219512195122;13.414634146341463;25;412.0
340;1979;51;Alfa Romeo;0.0;0;0;0.0;15.285714285714286;18.285714285714285;6;0.0
341;1979;54;ATS;2.0;0;0;0.13333333333333333;14.6;16.933333333333334;13;2.0
342;1979;56;Fittipaldi;1.0;0;0;0.058823529411764705;15.647058823529411;15.882352941176471;13;15.0
343;1979;57;Ensign;0.0;0;0;0.0;9.266666666666667;20.2;13;0.0
344;1979;58;Shadow;3.0;0;0;0.1;17.866666666666667;15.366666666666667;20;3.0
345;1979;59;Wolf;0.0;0;0;0.0;12.8;16.533333333333335;15;0.0
346;1979;60;Merzario;0.0;0;0;0.0;2.933333333333333;26.0;15;0.0
347;1979;61;Kauhsen;0.0;0;0;0.0;0.0;27.5;2;0.0
348;1979;62;Rebaque;0.0;0;0;0.0;7.333333333333333;24.0;3;0.0
349;1979;182;Brabham-Ford;0.0;0;0;0.0;6.4;14.2;4;10.0
350;1979;204;Brabham-Alfa Romeo;7.0;0;0;0.2692307692307692;9.423076923076923;16.076923076923077;24;20.0
351;1980;1;McLaren;11.0;0;0;0.39285714285714285;13.142857142857142;13.571428571428571;22;87.0
352;1980;3;Williams;120.0;6;1;3.1578947368421053;5.105263157894737;9.921052631578947;13;737.0
353;1980;4;Renault;38.0;3;0;1.4074074074074074;7.074074074074074;12.703703703703704;19;331.0
354;1980;6;Ferrari;8.0;0;0;0.2857142857142857;13.642857142857142;12.25;21;60.0
355;1980;21;Arrows;11.0;0;0;0.3793103448275862;13.137931034482758;14.241379310344827;23;114.0
356;1980;25;Tyrrell;12.0;0;0;0.4;15.866666666666667;14.166666666666666;24;105.0
357;1980;27;Ligier;66.0;2;0;2.357142857142857;6.285714285714286;9.25;15;496.0
358;1980;32;Team Lotus;14.0;0;0;0.45161290322580644;12.419354838709678;14.96774193548387;24;96.0
359;1980;34;Brabham;55.0;3;0;1.9642857142857142;9.5;11.607142857142858;16;414.0
360;1980;45;Osella;0.0;0;0;0.0;13.214285714285714;20.642857142857142;13;0.0
361;1980;51;Alfa Romeo;4.0;0;0;0.15384615384615385;11.076923076923077;16.423076923076923;25;40.0
362;1980;54;ATS;0.0;0;0;0.0;10.444444444444445;17.333333333333332;16;0.0
363;1980;56;Fittipaldi;11.0;0;0;0.39285714285714285;15.928571428571429;14.642857142857142;20;115.0
364;1980;57;Ensign;0.0;0;0;0.0;11.5625;20.0;15;0.0
365;1980;58;Shadow;0.0;0;0;0.0;1.7142857142857142;24.857142857142858;14;0.0
366;1981;1;McLaren;28.0;1;0;0.9333333333333333;11.233333333333333;12.333333333333334;18;182.0
367;1981;3;Williams;95.0;4;1;3.1666666666666665;4.133333333333334;7.466666666666667;9;908.0
368;1981;4;Renault;54.0;3;0;1.8;5.566666666666666;12.633333333333333;19;309.0
369;1981;6;Ferrari;34.0;2;0;1.1333333333333333;8.833333333333334;13.266666666666667;20;288.0
370;1981;21;Arrows;10.0;0;0;0.3333333333333333;11.1;17.7;25;128.0
371;1981;25;Tyrrell;10.0;0;0;0.3333333333333333;16.1;15.033333333333333;20;94.0
372;1981;27;Ligier;44.0;2;0;1.4666666666666666;11.166666666666666;13.666666666666666;21;298.0
373;1981;32;Team Lotus;22.0;0;0;0.7333333333333333;9.966666666666667;13.433333333333334;23;164.0
374;1981;34;Brabham;61.0;3;0;2.033333333333333;8.366666666666667;10.466666666666667;18;504.0
375;1981;37;March;0.0;0;0;0.0;9.0;21.55;16;0.0
376;1981;45;Osella;0.0;0;0;0.0;8.1;22.466666666666665;26;0.0
377;1981;51;Alfa Romeo;10.0;0;0;0.3333333333333333;12.233333333333333;12.066666666666666;22;55.0
378;1981;53;Toleman;0.0;0;0;0.0;1.875;27.0;23;0.0
379;1981;54;ATS;1.0;0;0;0.0625;12.6875;19.4375;13;7.0
380;1981;55;Theodore;1.0;0;0;0.06666666666666667;16.666666666666668;14.2;9;39.0
381;1981;56;Fittipaldi;0.0;0;0;0.0;9.035714285714286;21.0;25;0.0
382;1981;57;Ensign;5.0;0;0;0.3125;18.3125;15.25;11;20.0
383;1982;1;McLaren;69.0;4;0;2.3793103448275863;9.758620689655173;8.827586206896552;16;603.0
384;1982;3;Williams;58.0;1;0;1.9333333333333333;8.666666666666666;8.466666666666667;17;401.0
385;1982;4;Renault;62.0;4;0;1.9375;3.125;12.03125;21;509.0
386;1982;6;Ferrari;74.0;3;1;2.740740740740741;4.666666666666667;10.925925925925926;14;355.0
387;1982;21;Arrows;5.0;0;0;0.16666666666666666;16.6;14.9;21;35.0
388;1982;25;Tyrrell;25.0;1;0;0.78125;14.96875;10.59375;21;173.0
389;1982;27;Ligier;20.0;0;0;0.6666666666666666;15.533333333333333;15.133333333333333;25;140.0
390;1982;32;Team Lotus;30.0;1;0;1.0;14.266666666666667;12.633333333333333;23;246.0
391;1982;34;Brabham;41.0;2;0;1.3666666666666667;5.9;14.366666666666667;23;373.0
392;1982;37;March;0.0;0;0;0.0;14.2;20.085714285714285;25;0.0
393;1982;45;Osella;3.0;0;0;0.125;13.25;21.958333333333332;22;39.0
394;1982;51;Alfa Romeo;7.0;0;0;0.21875;9.3125;14.84375;24;63.0
395;1982;53;Toleman;0.0;0;0;0.0;10.321428571428571;22.535714285714285;26;0.0
396;1982;54;ATS;4.0;0;0;0.125;15.5625;18.3125;24;56.0
397;1982;55;Theodore;0.0;0;0;0.0;11.266666666666667;23.333333333333332;14;0.0
398;1982;56;Fittipaldi;1.0;0;0;0.07142857142857142;15.0;19.142857142857142;8;11.0
399;1982;57;Ensign;0.0;0;0;0.0;10.533333333333333;22.533333333333335;15;0.0
400;1983;1;McLaren;34.0;1;0;1.1333333333333333;15.8;13.8;23;378.0
401;1983;3;Williams;38.0;1;0;1.2258064516129032;12.483870967741936;11.225806451612904;20;395.0
402;1983;4;Renault;79.0;4;0;2.6333333333333333;6.066666666666666;9.466666666666667;16;645.0
403;1983;6;Ferrari;89.0;4;1;2.966666666666667;3.1666666666666665;8.733333333333333;14;691.0
404;1983;21;Arrows;4.0;0;0;0.13333333333333333;17.0;11.933333333333334;20;55.0
405;1983;25;Tyrrell;12.0;1;0;0.4;18.133333333333333;14.866666666666667;20;107.0
406;1983;27;Ligier;0.0;0;0;0.0;19.166666666666668;16.033333333333335;22;0.0
407;1983;32;Team Lotus;12.0;0;0;0.4;10.866666666666667;16.033333333333335;24;54.0
408;1983;34;Brabham;72.0;4;0;2.4;5.733333333333333;10.9;16;480.0
409;1983;45;Osella;0.0;0;0;0.0;13.233333333333333;22.433333333333334;28;0.0
410;1983;50;RAM;0.0;0;0;0.0;5.0;25.466666666666665;13;0.0
411;1983;51;Alfa Romeo;18.0;0;0;0.6;10.866666666666667;15.166666666666666;22;67.0
412;1983;52;Spirit;0.0;0;0;0.0;16.0;16.833333333333332;3;0.0
413;1983;53;Toleman;10.0;0;0;0.3333333333333333;11.5;15.0;23;24.0
414;1983;54;ATS;0.0;0;0;0.0;11.6;17.4;12;0.0
415;1983;55;Theodore;1.0;0;0;0.037037037037037035;16.555555555555557;18.037037037037038;21;12.0
416;1984;1;McLaren;143.5;12;1;4.484375;5.34375;6.6875;12;1094.5
417;1984;3;Williams;25.5;1;0;0.796875;11.25;15.15625;27;280.5
418;1984;4;Renault;34.0;0;0;1.0625;6.59375;11.71875;26;361.0
419;1984;6;Ferrari;57.5;1;0;1.796875;8.75;10.375;20;475.5
420;1984;21;Arrows;6.0;0;0;0.1875;16.8125;15.28125;24;57.0
421;1984;25;Tyrrell;0.0;0;0;0.0;17.423076923076923;16.346153846153847;26;0.0
422;1984;27;Ligier;3.0;0;0;0.0967741935483871;16.70967741935484;15.161290322580646;23;43.0
423;1984;32;Team Lotus;47.0;0;0;1.46875;6.5625;10.5625;22;430.0
424;1984;34;Brabham;38.0;2;0;1.1875;8.09375;12.15625;25;256.0
425;1984;45;Osella;2.0;0;0;0.08333333333333333;20.375;17.5;19;16.0
426;1984;50;RAM;0.0;0;0;0.0;21.612903225806452;18.096774193548388;22;0.0
427;1984;51;Alfa Romeo;11.0;0;0;0.34375;13.375;15.25;29;107.0
428;1984;52;Spirit;0.0;0;0;0.0;21.0;15.25;10;0.0
429;1984;53;Toleman;16.0;0;0;0.5517241379310345;12.482758620689655;16.310344827586206;21;94.0
430;1984;54;ATS;0.0;0;0;0.0;13.294117647058824;17.235294117647058;13;0.0
431;1985;1;McLaren;90.0;6;1;2.903225806451613;7.612903225806452;8.483870967741936;17;733.0
432;1985;3;Williams;71.0;4;0;2.21875;4.6875;10.84375;17;393.0
433;1985;4;Renault;16.0;0;0;0.5161290322580645;11.548387096774194;13.32258064516129;25;190.0
434;1985;6;Ferrari;82.0;2;0;2.5625;8.90625;9.15625;18;812.0
435;1985;18;Minardi;0.0;0;0;0.0;23.8;17.266666666666666;13;0.0
436;1985;21;Arrows;14.0;0;0;0.4375;13.0625;11.09375;20;118.0
437;1985;25;Tyrrell;7.0;0;0;0.23333333333333334;19.833333333333332;11.8;17;31.0
438;1985;26;Lola;0.0;0;0;0.0;21.0;21.5;4;0.0
439;1985;27;Ligier;23.0;0;0;0.7666666666666667;15.033333333333333;13.0;21;121.0
440;1985;32;Team Lotus;71.0;3;0;2.21875;4.875;8.46875;19;665.0
441;1985;34;Brabham;26.0;1;0;0.8125;9.0625;13.59375;27;197.0
442;1985;45;Osella;0.0;0;0;0.0;21.933333333333334;15.533333333333333;10;0.0
443;1985;49;Zakspeed;0.0;0;0;0.0;22.4;21.0;9;0.0
444;1985;50;RAM;0.0;0;0;0.0;19.2;19.0;22;0.0
445;1985;51;Alfa Romeo;0.0;0;0;0.0;14.46875;16.9375;26;0.0
446;1985;52;Spirit;0.0;0;0;0.0;26.333333333333332;21.0;3;0.0
447;1985;53;Toleman;0.0;0;0;0.0;13.3;19.0;19;0.0
448;1986;1;McLaren;96.0;4;0;3.0;5.375;8.71875;17;832.0
449;1986;3;Williams;141.0;9;1;4.40625;3.3125;5.9375;13;1145.0
450;1986;6;Ferrari;37.0;0;0;1.15625;10.5625;11.5625;25;253.0
451;1986;18;Minardi;0.0;0;0;0.0;20.06451612903226;19.129032258064516;29;0.0
452;1986;21;Arrows;1.0;0;0;0.03225806451612903;18.322580645161292;12.419354838709678;17;5.0
453;1986;22;Benetton;19.0;1;0;0.59375;7.9375;13.53125;24;143.0
454;1986;25;Tyrrell;11.0;0;0;0.34375;16.6875;12.53125;17;67.0
455;1986;26;Lola;6.0;0;0;0.1875;14.65625;16.1875;25;29.0
456;1986;27;Ligier;29.0;0;0;0.90625;9.40625;10.46875;22;222.0
457;1986;32;Team Lotus;58.0;2;0;1.8125;7.5;11.84375;18;575.0
458;1986;34;Brabham;2.0;0;0;0.06451612903225806;12.516129032258064;15.258064516129032;26;24.0
459;1986;39;AGS;0.0;0;0;0.0;25.0;21.0;2;0.0
460;1986;45;Osella;0.0;0;0;0.0;23.25;19.78125;28;0.0
461;1986;49;Zakspeed;0.0;0;0;0.0;21.24137931034483;16.655172413793103;20;0.0
462;1987;1;McLaren;76.0;3;0;2.375;7.0625;8.65625;13;757.0
463;1987;3;Williams;137.0;9;1;4.28125;2.09375;7.3125;13;1121.0
464;1987;6;Ferrari;53.0;2;0;1.65625;5.5;12.75;22;322.0
465;1987;18;Minardi;0.0;0;0;0.0;17.40625;19.40625;29;0.0
466;1987;21;Arrows;11.0;0;0;0.34375;11.375;13.84375;24;96.0
467;1987;22;Benetton;28.0;0;0;0.875;6.84375;11.90625;24;178.0
468;1987;25;Tyrrell;11.0;0;0;0.34375;20.65625;11.5;12;85.0
469;1987;27;Ligier;1.0;0;0;0.03333333333333333;18.1;15.966666666666667;19;14.0
470;1987;32;Team Lotus;64.0;2;0;2.0;9.5;9.28125;15;617.0
471;1987;33;Larrousse;3.0;0;0;0.16666666666666666;20.38888888888889;13.555555555555555;10;16.0
472;1987;34;Brabham;10.0;0;0;0.3125;10.71875;17.28125;27;78.0
473;1987;37;March;1.0;0;0;0.0625;21.6875;15.875;10;13.0
474;1987;39;AGS;1.0;0;0;0.07142857142857142;23.214285714285715;14.642857142857142;5;1.0
475;1987;42;Coloni;0.0;0;0;0.0;13.0;26.5;2;0.0
476;1987;45;Osella;0.0;0;0;0.0;21.473684210526315;19.63157894736842;19;0.0
477;1987;49;Zakspeed;2.0;0;0;0.0625;17.25;16.0625;23;30.0
478;1988;1;McLaren;199.0;15;1;6.21875;1.875;3.71875;5;1661.0
479;1988;3;Williams;20.0;0;0;0.625;9.15625;14.46875;24;92.0
480;1988;6;Ferrari;65.0;1;0;2.03125;5.125;10.53125;18;628.0
481;1988;18;Minardi;1.0;0;0;0.03125;15.0;18.1875;20;11.0
482;1988;21;Arrows;23.0;0;0;0.71875;11.71875;12.09375;24;203.0
483;1988;22;Benetton;39.0;0;0;1.21875;7.84375;10.3125;19;281.0
484;1988;25;Tyrrell;5.0;0;0;0.15625;13.0;20.3125;27;62.0
485;1988;27;Ligier;0.0;0;0;0.0;16.21875;20.5625;25;0.0
486;1988;32;Team Lotus;23.0;0;0;0.71875;8.375;13.6875;24;236.0
487;1988;33;Larrousse;0.0;0;0;0.0;17.53125;15.59375;21;0.0
488;1988;35;Dallara;0.0;0;0;0.0;15.75;18.125;13;0.0
489;1988;37;March;22.0;0;0;0.6875;10.78125;13.46875;22;140.0
490;1988;39;AGS;0.0;0;0;0.0;16.5625;16.75;13;0.0
491;1988;42;Coloni;0.0;0;0;0.0;11.4375;22.625;12;0.0
492;1988;44;Euro Brun;0.0;0;0;0.0;12.96875;22.5625;26;0.0
493;1988;45;Osella;0.0;0;0;0.0;14.0625;23.1875;14;0.0
494;1988;48;Rial;3.0;0;0;0.1875;15.25;16.375;14;33.0
495;1988;49;Zakspeed;0.0;0;0;0.0;9.67741935483871;23.741935483870968;29;0.0
496;1989;1;McLaren;141.0;10;1;4.40625;1.875;7.3125;11;1317.0
497;1989;3;Williams;77.0;2;0;2.40625;6.34375;9.75;16;556.0
498;1989;6;Ferrari;59.0;3;0;1.9666666666666666;4.733333333333333;13.6;21;423.0
499;1989;18;Minardi;6.0;0;0;0.1875;13.84375;17.28125;28;32.0
500;1989;21;Arrows;13.0;0;0;0.40625;16.625;13.0625;23;136.0
501;1989;22;Benetton;39.0;1;0;1.21875;12.75;12.5;17;223.0
502;1989;25;Tyrrell;16.0;0;0;0.5;14.59375;14.53125;22;90.0
503;1989;27;Ligier;3.0;0;0;0.09375;13.34375;19.5625;27;32.0
504;1989;32;Team Lotus;15.0;0;0;0.46875;14.9375;14.5;25;92.0
505;1989;33;Larrousse;1.0;0;0;0.03125;11.375;21.5;29;51.0
506;1989;34;Brabham;8.0;0;0;0.25;11.125;15.5;28;79.0
507;1989;35;Dallara;8.0;0;0;0.25;13.125;15.15625;22;97.0
508;1989;37;March;4.0;0;0;0.125;15.28125;16.9375;28;64.0
509;1989;39;AGS;1.0;0;0;0.03225806451612903;3.806451612903226;30.741935483870968;31;13.0
510;1989;42;Coloni;0.0;0;0;0.0;3.34375;32.6875;32;0.0
511;1989;44;Euro Brun;0.0;0;0;0.0;0.0;34.6875;16;0.0
512;1989;45;Osella;0.0;0;0;0.0;5.90625;28.4375;32;0.0
513;1989;46;Onyx;6.0;0;0;0.1875;8.6875;24.15625;30;36.0
514;1989;48;Rial;3.0;0;0;0.09375;2.78125;28.4375;29;27.0
515;1989;49;Zakspeed;0.0;0;0;0.0;1.4838709677419355;35.03225806451613;31;0.0
516;1990;1;McLaren;121.0;6;1;3.78125;2.28125;7.25;10;1159.0
517;1990;3;Williams;57.0;2;0;1.78125;5.6875;9.8125;16;491.0
518;1990;6;Ferrari;110.0;6;0;3.4375;4.59375;8.5625;13;840.0
519;1990;18;Minardi;0.0;0;0;0.0;12.28125;18.96875;24;0.0
520;1990;21;Arrows;2.0;0;0;0.0625;16.59375;16.375;24;24.0
521;1990;22;Benetton;71.0;2;0;2.21875;9.125;8.3125;13;437.0
522;1990;25;Tyrrell;16.0;0;0;0.5;9.9375;15.03125;27;211.0
523;1990;27;Ligier;0.0;0;0;0.0;18.0625;14.5;16;0.0
524;1990;32;Team Lotus;3.0;0;0;0.09375;14.40625;15.0;29;26.0
525;1990;33;Larrousse;11.0;0;0;0.34375;15.46875;14.875;25;67.0
526;1990;34;Brabham;2.0;0;0;0.0625;15.46875;20.03125;26;32.0
527;1990;35;Dallara;0.0;0;0;0.0;16.34375;20.125;28;0.0
528;1990;39;AGS;0.0;0;0;0.0;6.90625;26.5625;30;0.0
529;1990;41;Leyton House;7.0;0;0;0.21875;12.34375;17.96875;27;66.0
530;1990;42;Coloni;0.0;0;0;0.0;0.0;32.0;16;0.0
531;1990;44;Euro Brun;0.0;0;0;0.0;1.4285714285714286;31.035714285714285;27;0.0
532;1990;45;Osella;0.0;0;0;0.0;10.9375;22.0;12;0.0
533;1990;46;Onyx;0.0;0;0;0.0;11.85;21.7;18;0.0
534;1990;47;Life;0.0;0;0;0.0;0.0;34.214285714285715;14;0.0
535;1991;1;McLaren;139.0;8;1;4.34375;2.875;7.46875;10;1214.0
536;1991;3;Williams;125.0;7;0;3.90625;3.21875;8.3125;13;968.0
537;1991;6;Ferrari;55.5;0;0;1.734375;5.4375;11.78125;17;441.5
538;1991;17;Jordan;13.0;0;0;0.40625;13.375;13.1875;24;128.0
539;1991;18;Minardi;6.0;0;0;0.1875;15.03125;14.6875;24;62.0
540;1991;22;Benetton;38.5;1;0;1.203125;8.40625;10.59375;19;326.5
541;1991;25;Tyrrell;12.0;0;0;0.375;12.78125;14.59375;20;154.0
542;1991;26;Lola;1.0;0;0;0.038461538461538464;17.23076923076923;21.192307692307693;25;23.0
543;1991;27;Ligier;0.0;0;0;0.0;18.5625;15.4375;22;0.0
544;1991;29;Footwork;0.0;0;0;0.0;8.75;24.875;29;0.0
545;1991;32;Team Lotus;3.0;0;0;0.09375;16.65625;18.21875;19;30.0
546;1991;33;Larrousse;1.0;0;0;0.16666666666666666;11.333333333333334;22.166666666666668;5;7.0
547;1991;34;Brabham;3.0;0;0;0.09375;15.03125;16.6875;23;10.0
548;1991;35;Dallara;5.0;0;0;0.15625;13.71875;16.625;25;69.0
549;1991;36;Fondmetal;0.0;0;0;0.0;8.5625;25.125;14;0.0
550;1991;39;AGS;0.0;0;0;0.0;2.5;28.714285714285715;27;0.0
551;1991;40;Lambo;0.0;0;0;0.0;4.0;28.125;29;0.0
552;1991;41;Leyton House;1.0;0;0;0.03125;15.09375;16.9375;27;5.0
553;1991;42;Coloni;0.0;0;0;0.0;0.0;33.4;15;0.0
554;1992;1;McLaren;99.0;5;0;3.09375;3.6875;10.40625;15;694.0
555;1992;3;Williams;164.0;10;1;5.125;1.84375;6.46875;10;1638.0
556;1992;6;Ferrari;21.0;0;0;0.65625;9.1875;14.65625;28;183.0
557;1992;17;Jordan;1.0;0;0;0.03125;17.40625;18.96875;25;1.0
558;1992;18;Minardi;1.0;0;0;0.03125;15.90625;17.5625;22;2.0
559;1992;22;Benetton;91.0;1;0;2.84375;6.03125;8.0;11;678.0
560;1992;25;Tyrrell;8.0;0;0;0.25;16.1875;15.71875;26;60.0
561;1992;27;Ligier;6.0;0;0;0.1875;12.96875;14.125;22;37.0
562;1992;29;Footwork;6.0;0;0;0.1875;14.8125;12.6875;21;67.0
563;1992;32;Team Lotus;13.0;0;0;0.40625;12.78125;15.0;26;104.0
564;1992;33;Larrousse;1.0;0;0;0.03125;17.53125;17.875;27;11.0
565;1992;34;Brabham;0.0;0;0;0.0;3.6666666666666665;26.904761904761905;18;0.0
566;1992;35;Dallara;2.0;0;0;0.0625;17.46875;13.4375;24;25.0
567;1992;36;Fondmetal;0.0;0;0;0.0;13.76923076923077;21.807692307692307;25;0.0
568;1992;37;March;3.0;0;0;0.09375;15.21875;17.34375;21;24.0
569;1993;1;McLaren;84.0;5;0;2.625;6.1875;11.53125;19;713.0
570;1993;3;Williams;168.0;10;1;5.25;1.8125;5.5;9;1401.0
571;1993;6;Ferrari;28.0;0;0;0.875;8.4375;13.09375;24;171.0
572;1993;15;Sauber;12.0;0;0;0.375;11.53125;13.71875;29;105.0
573;1993;17;Jordan;3.0;0;0;0.09375;17.53125;16.78125;22;6.0
574;1993;18;Minardi;7.0;0;0;0.21875;20.1875;13.59375;20;71.0
575;1993;22;Benetton;72.0;1;0;2.25;5.6875;9.9375;18;591.0
576;1993;25;Tyrrell;0.0;0;0;0.0;20.8125;17.9375;22;0.0
577;1993;26;Lola;0.0;0;0;0.0;18.107142857142858;18.0;18;0.0
578;1993;27;Ligier;23.0;0;0;0.71875;11.625;11.84375;26;239.0
579;1993;29;Footwork;4.0;0;0;0.125;13.59375;14.9375;22;26.0
580;1993;32;Team Lotus;12.0;0;0;0.375;16.40625;14.21875;25;132.0
581;1993;33;Larrousse;3.0;0;0;0.09375;16.90625;13.46875;17;26.0
582;1994;1;McLaren;42.0;0;0;1.3125;8.78125;12.25;21;285.0
583;1994;3;Williams;118.0;7;1;3.806451612903226;3.2580645161290325;8.193548387096774;17;735.0
584;1994;6;Ferrari;71.0;1;0;2.21875;5.84375;11.3125;21;568.0
585;1994;15;Sauber;12.0;0;0;0.3870967741935484;10.806451612903226;15.870967741935484;26;112.0
586;1994;17;Jordan;28.0;0;0;0.875;9.4375;13.90625;26;193.0
587;1994;18;Minardi;5.0;0;0;0.15625;16.96875;14.6875;22;57.0
588;1994;22;Benetton;103.0;8;0;3.21875;6.96875;10.5;19;865.0
589;1994;25;Tyrrell;13.0;0;0;0.40625;11.90625;14.78125;28;143.0
590;1994;27;Ligier;13.0;0;0;0.40625;16.65625;10.8125;14;77.0
591;1994;29;Footwork;9.0;0;0;0.28125;15.125;14.4375;27;91.0
592;1994;30;Pacific;0.0;0;0;0.0;6.3125;25.71875;32;0.0
593;1994;31;Simtek;0.0;0;0;0.0;23.266666666666666;16.933333333333334;18;0.0
594;1994;32;Team Lotus;0.0;0;0;0.0;20.21875;15.0625;16;4.0
595;1994;33;Larrousse;2.0;0;0;0.0625;21.15625;16.875;23;21.0
596;1995;1;McLaren;30.0;0;0;0.8823529411764706;9.647058823529411;12.823529411764707;23;214.0
597;1995;3;Williams;118.0;5;0;3.4705882352941178;2.5588235294117645;9.088235294117647;15;1077.0
598;1995;6;Ferrari;73.0;1;0;2.1470588235294117;4.617647058823529;9.617647058823529;20;806.0
599;1995;15;Sauber;18.0;0;0;0.5294117647058824;13.558823529411764;11.794117647058824;26;154.0
600;1995;17;Jordan;21.0;0;0;0.6176470588235294;8.558823529411764;12.205882352941176;27;188.0
601;1995;18;Minardi;1.0;0;0;0.029411764705882353;17.11764705882353;13.970588235294118;18;1.0
602;1995;22;Benetton;147.0;11;1;4.323529411764706;5.147058823529412;6.676470588235294;15;1319.0
603;1995;25;Tyrrell;5.0;0;0;0.14705882352941177;15.088235294117647;13.558823529411764;23;16.0
604;1995;27;Ligier;24.0;0;0;0.7058823529411765;11.647058823529411;11.588235294117647;23;145.0
605;1995;28;Forti;0.0;0;0;0.0;22.764705882352942;16.470588235294116;22;0.0
606;1995;29;Footwork;5.0;0;0;0.14705882352941177;17.735294117647058;15.882352941176471;25;9.0
607;1995;30;Pacific;0.0;0;0;0.0;22.323529411764707;18.205882352941178;28;0.0
608;1995;31;Simtek;0.0;0;0;0.0;20.5;19.1;7;0.0
609;1996;1;McLaren;49.0;0;0;1.53125;7.4375;8.8125;17;396.0
610;1996;3;Williams;175.0;12;1;5.46875;2.25;4.84375;9;1539.0
611;1996;6;Ferrari;70.0;3;0;2.1875;5.25;9.875;20;544.0
612;1996;15;Sauber;11.0;0;0;0.34375;11.75;11.65625;28;108.0
613;1996;17;Jordan;22.0;0;0;0.6875;9.59375;10.21875;21;170.0
614;1996;18;Minardi;0.0;0;0;0.0;17.21875;14.75;21;0.0
615;1996;22;Benetton;68.0;0;0;2.125;5.3125;7.9375;14;549.0
